,question_type,multiple_choice_answer,answers,image_id,answer_type,question_id,question,image,split
929,,,,279886,,279886003,What is the woman pointing at?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BA0CB1D0>,test
930,,,,279886,,279886004,Is this cake a birthday cake?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9BFE690>,test
931,,,,279886,,279886005,Is all the decorations on the table edible?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9F87610>,test
932,,,,279886,,279886006,How many bottles are on the table?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B8187850>,test
933,,,,245,,245000,What cartoon character is the umbrella modeled after?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40A4D12350>,test
934,,,,245,,245001,What color are the wristbands?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40A4D12790>,test
935,,,,245,,245002,Are there any tattoos in the picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40B8817F90>,test
936,,,,245,,245003,What color is the umbrella?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40A550A090>,test
937,,,,245,,245004,What is on the woman with the green shirt's head?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F409F8BA3D0>,test
938,,,,245,,245005,Who is holding the umbrella?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40B98D2F50>,test
939,,,,393463,,393463000,How is the vegetation in the picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A488AE90>,test
940,,,,393463,,393463001,What is the pattern on this animal?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A538F3D0>,test
941,,,,393463,,393463002,Is this animal a horse?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4E26250>,test
942,,,,262392,,262392000,What is in the black pan?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4E26050>,test
943,,,,262392,,262392001,What color is the pot?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408E646810>,test
944,,,,262392,,262392002,What type of food is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408E646510>,test
945,,,,262392,,262392003,Are the vegetables cooked?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4EE35D0>,test
946,,,,262392,,262392004,What is the red thing in the pot called?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409EE84350>,test
947,,,,262392,,262392005,How many scoops are in the bowl?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8756390>,test
948,,,,262392,,262392006,Is this food ready to eat?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BAC4E3D0>,test
949,,,,262392,,262392007,What is the name of fry?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B87560D0>,test
950,,,,262392,,262392008,What kind of spoon is in the pot?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8756C10>,test
951,,,,262392,,262392009,How were the carrots cut?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A547D590>,test
952,,,,393465,,393465000,Is that a baby elephant?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40A547D350>,test
953,,,,393465,,393465001,Did she tell him to raise his foot?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40A547D490>,test
954,,,,393465,,393465002,Is the person afraid of the elephant?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7F40A4952250>,test
955,,,,251,,251000,How high is the wave?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F409FCE7290>,test
956,,,,251,,251001,What is this person riding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A4355250>,test
957,,,,251,,251002,Is there anything that can be seen in the distance at all?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A4355510>,test
958,,,,524330,,524330000,Is this a deep dish pizza?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F40A4355610>,test
959,,,,524330,,524330001,What is the pizza on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F40A41A64D0>,test
960,,,,524330,,524330002,Is this a personal size pizza?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F409E23F910>,test
961,,,,524330,,524330003,What food is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F40BA958150>,test
962,,,,524330,,524330004,Is the pizza smiling?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F40A4236C10>,test
963,,,,524330,,524330005,What is under the veggies?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F408C04F310>,test
964,,,,262398,,262398000,Are they skiing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F408C04F210>,test
965,,,,262398,,262398001,What are the people in the photo practicing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F40B9A378D0>,test
966,,,,262398,,262398002,Is this a steep hill?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F40B96D8B90>,test
967,,,,262398,,262398003,Do they have ski poles?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F40B96D8AD0>,test
968,,,,262398,,262398004,Which sport is being displayed?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F40BB05D710>,test
969,,,,262398,,262398005,What's covered the ground?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F40A40BDD50>,test
970,,,,262398,,262398006,What is the individual standing on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F40A541BFD0>,test
971,,,,262398,,262398007,Is the sky cloudy?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F40BA0C1790>,test
972,,,,240341,,240341000,Are they playing a video game?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BA0C16D0>,test
973,,,,240341,,240341001,Are some of the people clapping?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408E2F1D10>,test
974,,,,240341,,240341002,What color is the woman's dress?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408E2F1810>,test
975,,,,240341,,240341003,Describe the look on the child's face?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408E2F1BD0>,test
976,,,,262400,,262400000,What kind of trees are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x407 at 0x7F40A53ED550>,test
977,,,,262400,,262400001,Is this a commercial area?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x407 at 0x7F40A47CB150>,test
978,,,,262400,,262400002,How many train tracks are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x407 at 0x7F408E76B110>,test
979,,,,262400,,262400003,How many cars does the train have?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x407 at 0x7F408F47AAD0>,test
980,,,,262400,,262400004,What color is the A?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x407 at 0x7F40B80D3F10>,test
981,,,,262400,,262400005,Is the train moving?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x407 at 0x7F40B9CC6CD0>,test
982,,,,262400,,262400006,How many train cars are shown?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x407 at 0x7F40A4CF9590>,test
983,,,,393474,,393474000,Is the keyboard on a desk?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A44E4C50>,test
984,,,,393474,,393474001,Is this a flat screen monitor?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9BD5990>,test
985,,,,393474,,393474002,What is the white brick?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9BD52D0>,test
986,,,,458795,,458795000,How many planes?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40A453DA10>,test
987,,,,458795,,458795001,How come only a few planes are giving off smoke?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F409E249BD0>,test
988,,,,458795,,458795002,What type of planes are these?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40B9B60D10>,test
989,,,,458795,,458795003,How many planes are visible?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40B9CD8C10>,test
990,,,,393476,,393476000,Do people use these trains?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409E21C810>,test
991,,,,393476,,393476001,Would you find this station in a small rural city?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408C0FF590>,test
992,,,,393476,,393476002,How many trains are visible?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A53CB990>,test
993,,,,240342,,240342000,How many years has the woman worked at the place?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40A53CB590>,test
994,,,,240342,,240342001,What does this item taste like?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40A4ECF190>,test
995,,,,240342,,240342002,What is the woman wearing on her mouth?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B9E38D10>,test
996,,,,240342,,240342003,What food is being made?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40BAEDD850>,test
997,,,,240342,,240342004,What does it say on the box in the background?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40BAEDD2D0>,test
998,,,,524552,,524552000,What landmark is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F40BAEDD990>,test
999,,,,524552,,524552001,What is inside the top of the tower?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F40B86D8450>,test
